SubmolPolarityPara,LocalDipoleIndex,NChargeRelative,PChargeRelative,ChargeMeanAbsoulte,ChargeTotalAbsoulte,NChargeMean,NChargeTotal,PChargeMean,PChargeTotal,SumSquareChargeAll,SumSquareChargeO,SumSquareChargeN,SumSquareChargeC,SumSquareChargeH,NChargeAllMax,PChargeAllMax,NChargeOMax,NChargeNMax,NChargeCMax,NChargeHMax,PChargeOMax,PChargeNMax,PChargeCMax,PChargeHMax
0.7294921875,0.19921875,0.09466552734375,0.050537109375,0.088134765625,10.046875,-0.1357421875,-5.0234375,0.06524658203125,5.0234375,1.9140625,0.7314453125,0.5400390625,0.416748046875,0.1968994140625,-0.4755859375,0.25390625,-0.4755859375,-0.35595703125,-0.061553955078125,0.023345947265625,-0.272705078125,-0.0408935546875,0.25390625,0.2105712890625
0.7294921875,0.19580078125,0.0887451171875,0.04736328125,0.08709716796875,10.71875,-0.1339111328125,-5.359375,0.0645751953125,5.359375,2.009765625,0.7314453125,0.60205078125,0.430419921875,0.20849609375,-0.4755859375,0.25390625,-0.4755859375,-0.35595703125,-0.061553955078125,0.023345947265625,-0.272705078125,-0.0408935546875,0.25390625,0.2105712890625
0.73388671875,0.213623046875,0.081787109375,0.04046630859375,0.093017578125,12.0,-0.1666259765625,-6.0,0.06451416015625,6.0,2.37890625,1.173828125,0.5439453125,0.39892578125,0.2340087890625,-0.49072265625,0.242919921875,-0.49072265625,-0.353759765625,-0.061553955078125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.63427734375,0.206787109375,0.06689453125,0.041534423828125,0.09356689453125,11.6953125,-0.1580810546875,-5.84765625,0.06646728515625,5.84765625,2.228515625,0.8681640625,0.66845703125,0.41650390625,0.2454833984375,-0.39111328125,0.242919921875,-0.39111328125,-0.353759765625,-0.061553955078125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.63427734375,0.2103271484375,0.06280517578125,0.03900146484375,0.0943603515625,12.453125,-0.163818359375,-6.2265625,0.06622314453125,6.2265625,2.392578125,1.009765625,0.66845703125,0.426513671875,0.259521484375,-0.39111328125,0.242919921875,-0.39111328125,-0.353759765625,-0.061553955078125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.63427734375,0.190673828125,0.07110595703125,0.04412841796875,0.08734130859375,11.0078125,-0.1375732421875,-5.50390625,0.06396484375,5.50390625,1.998046875,0.58349609375,0.73388671875,0.411865234375,0.231689453125,-0.39111328125,0.242919921875,-0.39111328125,-0.35595703125,-0.061553955078125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.63427734375,0.203125,0.063232421875,0.039276123046875,0.09228515625,12.3671875,-0.1546630859375,-6.18359375,0.0657958984375,6.18359375,2.322265625,0.8681640625,0.73046875,0.430419921875,0.257080078125,-0.39111328125,0.242919921875,-0.39111328125,-0.353759765625,-0.061553955078125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.63427734375,0.20654296875,0.05963134765625,0.037017822265625,0.09307861328125,13.125,-0.1600341796875,-6.5625,0.06561279296875,6.5625,2.48828125,1.009765625,0.73046875,0.440185546875,0.27099609375,-0.39111328125,0.242919921875,-0.39111328125,-0.353759765625,-0.061553955078125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.63427734375,0.2034912109375,0.06097412109375,0.037872314453125,0.09161376953125,12.828125,-0.1527099609375,-6.4140625,0.0654296875,6.4140625,2.3828125,1.068359375,0.599609375,0.426513671875,0.25244140625,-0.39111328125,0.242919921875,-0.39111328125,-0.353759765625,-0.067626953125,0.023345947265625,-0.272705078125,-0.08502197265625,0.242919921875,0.2105712890625
0.828125,0.2320556640625,0.1109619140625,0.0755615234375,0.0997314453125,8.875,-0.14794921875,-4.4375,0.07525634765625,4.4375,1.904296875,0.8251953125,0.396484375,0.480712890625,0.201416015625,-0.49267578125,0.335205078125,-0.49267578125,-0.304443359375,-0.0577392578125,0.0266571044921875,-0.246337890625,-0.06671142578125,0.335205078125,0.296630859375
0.828125,0.2413330078125,0.11370849609375,0.077392578125,0.10443115234375,8.6640625,-0.15478515625,-4.33203125,0.07879638671875,4.33203125,1.8955078125,0.8251953125,0.396484375,0.47509765625,0.1986083984375,-0.49267578125,0.335205078125,-0.49267578125,-0.304443359375,-0.0577392578125,0.0266571044921875,-0.246337890625,-0.06671142578125,0.335205078125,0.296630859375
0.828125,0.2235107421875,0.1083984375,0.07379150390625,0.095703125,9.09375,-0.14208984375,-4.546875,0.0721435546875,4.546875,1.9130859375,0.8251953125,0.396484375,0.486572265625,0.204345703125,-0.49267578125,0.335205078125,-0.49267578125,-0.304443359375,-0.0577392578125,0.0266571044921875,-0.246337890625,-0.06671142578125,0.335205078125,0.296630859375
0.830078125,0.2379150390625,0.111328125,0.07623291015625,0.09625244140625,8.8515625,-0.1475830078125,-4.42578125,0.0714111328125,4.42578125,1.826171875,0.8134765625,0.396484375,0.48876953125,0.126953125,-0.49267578125,0.33740234375,-0.49267578125,-0.304443359375,-0.0577392578125,0.0266571044921875,-0.2462158203125,-0.06671142578125,0.33740234375,0.1724853515625
0.830078125,0.2471923828125,0.11407470703125,0.078125,0.1004638671875,8.640625,-0.154296875,-4.3203125,0.074462890625,4.3203125,1.8173828125,0.8134765625,0.396484375,0.483154296875,0.12408447265625,-0.49267578125,0.33740234375,-0.49267578125,-0.304443359375,-0.0577392578125,0.0266571044921875,-0.2462158203125,-0.06671142578125,0.33740234375,0.1724853515625
0.830078125,0.229248046875,0.10870361328125,0.074462890625,0.092529296875,9.0703125,-0.1417236328125,-4.53515625,0.06866455078125,4.53515625,1.833984375,0.8134765625,0.396484375,0.49462890625,0.1297607421875,-0.49267578125,0.33740234375,-0.49267578125,-0.304443359375,-0.0577392578125,0.0266571044921875,-0.2462158203125,-0.06671142578125,0.33740234375,0.1724853515625
0.623046875,0.228515625,0.0531005859375,0.03460693359375,0.1007080078125,14.203125,-0.1651611328125,-7.1015625,0.07244873046875,7.1015625,2.7578125,0.85986328125,0.98876953125,0.50146484375,0.31591796875,-0.377197265625,0.2457275390625,-0.377197265625,-0.364501953125,-0.061981201171875,0.0251617431640625,-0.2724609375,-0.17919921875,0.2457275390625,0.1697998046875
0.6103515625,0.1949462890625,0.061248779296875,0.041290283203125,0.0869140625,11.90625,-0.12939453125,-5.953125,0.0654296875,5.953125,2.107421875,0.299072265625,0.99169921875,0.454833984375,0.2705078125,-0.364501953125,0.2457275390625,-0.275146484375,-0.364501953125,-0.061981201171875,0.0251617431640625,-0.2724609375,-0.1793212890625,0.2457275390625,0.1697998046875
0.73388671875,0.239013671875,0.064697265625,0.0325927734375,0.10406494140625,15.0859375,-0.1795654296875,-7.54296875,0.0732421875,7.54296875,3.052734375,1.0966796875,0.99169921875,0.55029296875,0.32421875,-0.488037109375,0.2457275390625,-0.488037109375,-0.364501953125,-0.061981201171875,0.0251617431640625,-0.2724609375,-0.1795654296875,0.2457275390625,0.1697998046875
0.736328125,0.2069091796875,0.076904296875,0.03851318359375,0.0904541015625,12.7578125,-0.1417236328125,-6.37890625,0.06646728515625,6.37890625,2.400390625,0.53955078125,0.9931640625,0.49853515625,0.2783203125,-0.490478515625,0.2457275390625,-0.490478515625,-0.364501953125,-0.061981201171875,0.0251617431640625,-0.2724609375,-0.1795654296875,0.2457275390625,0.1697998046875
0.73876953125,0.2109375,0.057891845703125,0.02886962890625,0.090087890625,17.03125,-0.1636962890625,-8.515625,0.0621337890625,8.515625,3.34375,1.447265625,0.95361328125,0.51025390625,0.323974609375,-0.492919921875,0.2457275390625,-0.492919921875,-0.349609375,-0.061981201171875,0.0251617431640625,-0.228759765625,-0.243896484375,0.2457275390625,0.163818359375
0.73876953125,0.184326171875,0.06689453125,0.0333251953125,0.07965087890625,14.7421875,-0.131591796875,-7.37109375,0.05712890625,7.37109375,2.697265625,0.88623046875,0.9560546875,0.467041015625,0.27880859375,-0.492919921875,0.2457275390625,-0.492919921875,-0.3515625,-0.061981201171875,0.0251617431640625,-0.228759765625,-0.243896484375,0.2457275390625,0.163818359375
0.66943359375,0.218994140625,0.0618896484375,0.043975830078125,0.0936279296875,12.640625,-0.14697265625,-6.3203125,0.0687255859375,6.3203125,2.392578125,0.59619140625,0.9814453125,0.4892578125,0.311767578125,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66943359375,0.2239990234375,0.0560302734375,0.039825439453125,0.09429931640625,13.9609375,-0.1517333984375,-6.98046875,0.06842041015625,6.98046875,2.681640625,0.671875,1.1083984375,0.5390625,0.347412109375,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66943359375,0.2193603515625,0.055206298828125,0.03924560546875,0.09197998046875,14.171875,-0.1475830078125,-7.0859375,0.06683349609375,7.0859375,2.689453125,0.671875,1.1083984375,0.54443359375,0.350341796875,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66943359375,0.21435546875,0.054412841796875,0.038665771484375,0.08990478515625,14.3828125,-0.143798828125,-7.19140625,0.06536865234375,7.19140625,2.697265625,0.671875,1.1083984375,0.5498046875,0.35302734375,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66943359375,0.207275390625,0.05322265625,0.037811279296875,0.08697509765625,14.703125,-0.138671875,-7.3515625,0.0633544921875,7.3515625,2.7109375,0.671875,1.1083984375,0.55859375,0.357421875,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66943359375,0.2357177734375,0.048492431640625,0.034454345703125,0.0989990234375,16.140625,-0.1680908203125,-8.0703125,0.0701904296875,8.0703125,3.189453125,1.0908203125,1.10546875,0.5908203125,0.387451171875,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66943359375,0.2347412109375,0.046234130859375,0.032867431640625,0.0977783203125,16.921875,-0.172607421875,-8.4609375,0.0682373046875,8.4609375,3.34375,1.2412109375,1.1064453125,0.5791015625,0.40185546875,-0.39111328125,0.278076171875,-0.39111328125,-0.368896484375,-0.10125732421875,0.0236663818359375,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.248291015625,0.063232421875,0.0457763671875,0.1065673828125,12.1484375,-0.168701171875,-6.07421875,0.077880859375,6.07421875,2.44140625,0.58837890625,0.9990234375,0.5859375,0.268798828125,-0.384033203125,0.278076171875,-0.384033203125,-0.382568359375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.66259765625,0.2364501953125,0.061492919921875,0.044464111328125,0.0992431640625,12.5078125,-0.15625,-6.25390625,0.07269287109375,6.25390625,2.455078125,0.58837890625,1.001953125,0.591796875,0.274169921875,-0.38427734375,0.278076171875,-0.384033203125,-0.38427734375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.2509765625,0.059539794921875,0.0430908203125,0.10662841796875,12.8984375,-0.17431640625,-6.44921875,0.0767822265625,6.44921875,2.607421875,0.73095703125,0.99853515625,0.5947265625,0.28271484375,-0.384033203125,0.278076171875,-0.384033203125,-0.382080078125,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.252685546875,0.0562744140625,0.04071044921875,0.106689453125,13.65625,-0.1796875,-6.828125,0.07586669921875,6.828125,2.7734375,0.873046875,0.99853515625,0.6044921875,0.296630859375,-0.384033203125,0.278076171875,-0.384033203125,-0.382080078125,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.25439453125,0.053314208984375,0.038604736328125,0.10675048828125,14.40625,-0.1846923828125,-7.203125,0.07501220703125,7.203125,2.9375,1.0146484375,0.99853515625,0.61474609375,0.310791015625,-0.384033203125,0.278076171875,-0.384033203125,-0.382080078125,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.256103515625,0.050689697265625,0.03668212890625,0.10675048828125,15.1640625,-0.189453125,-7.58203125,0.0743408203125,7.58203125,3.103515625,1.15625,0.99853515625,0.62451171875,0.32470703125,-0.384033203125,0.278076171875,-0.384033203125,-0.382080078125,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.257568359375,0.04827880859375,0.034942626953125,0.1068115234375,15.9140625,-0.194091796875,-7.95703125,0.07366943359375,7.95703125,3.26953125,1.298828125,0.99853515625,0.63427734375,0.338623046875,-0.384033203125,0.278076171875,-0.384033203125,-0.382080078125,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.261962890625,0.049102783203125,0.035552978515625,0.11016845703125,15.640625,-0.1907958984375,-7.8203125,0.07745361328125,7.8203125,3.23828125,1.0830078125,1.123046875,0.6875,0.344482421875,-0.384033203125,0.278076171875,-0.384033203125,-0.382568359375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.25146484375,0.05706787109375,0.041290283203125,0.10601806640625,13.4609375,-0.172607421875,-6.73046875,0.07647705078125,6.73046875,2.73046875,0.6640625,1.1259765625,0.6357421875,0.304443359375,-0.384033203125,0.278076171875,-0.384033203125,-0.382568359375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.2457275390625,0.056182861328125,0.040679931640625,0.102783203125,13.671875,-0.166748046875,-6.8359375,0.07427978515625,6.8359375,2.73828125,0.6640625,1.1259765625,0.640625,0.307373046875,-0.384033203125,0.278076171875,-0.384033203125,-0.382568359375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.2396240234375,0.055328369140625,0.0400390625,0.09991455078125,13.8828125,-0.1614990234375,-6.94140625,0.07232666015625,6.94140625,2.74609375,0.6640625,1.1259765625,0.646484375,0.310302734375,-0.384033203125,0.278076171875,-0.384033203125,-0.382568359375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.662109375,0.2310791015625,0.0540771484375,0.039154052734375,0.09600830078125,14.203125,-0.1544189453125,-7.1015625,0.06964111328125,7.1015625,2.759765625,0.6640625,1.1259765625,0.6552734375,0.314453125,-0.384033203125,0.278076171875,-0.384033203125,-0.382568359375,-0.10125732421875,0.0263824462890625,-0.266845703125,-0.1923828125,0.278076171875,0.21142578125
0.74755859375,0.2410888671875,0.10272216796875,0.0560302734375,0.11083984375,9.421875,-0.168212890625,-4.7109375,0.0826416015625,4.7109375,2.01953125,0.6767578125,0.62646484375,0.4921875,0.224365234375,-0.48388671875,0.263916015625,-0.48388671875,-0.38427734375,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.75732421875,0.234375,0.10418701171875,0.055694580078125,0.1041259765625,9.4765625,-0.163330078125,-4.73828125,0.076416015625,4.73828125,1.998046875,0.6884765625,0.62841796875,0.455078125,0.2257080078125,-0.49365234375,0.263916015625,-0.49365234375,-0.38427734375,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.74755859375,0.224853515625,0.0982666015625,0.0535888671875,0.10150146484375,9.8515625,-0.1539306640625,-4.92578125,0.07574462890625,4.92578125,2.037109375,0.6767578125,0.62646484375,0.50341796875,0.2301025390625,-0.48388671875,0.263916015625,-0.48388671875,-0.38427734375,-0.059356689453125,0.0266571044921875,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.74755859375,0.255126953125,0.0897216796875,0.0489501953125,0.115966796875,10.78125,-0.192626953125,-5.390625,0.08294677734375,5.390625,2.34375,0.9609375,0.623046875,0.5107421875,0.2498779296875,-0.48388671875,0.263916015625,-0.48388671875,-0.382080078125,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.75732421875,0.248291015625,0.091064453125,0.0487060546875,0.1094970703125,10.8359375,-0.1868896484375,-5.41796875,0.077392578125,5.41796875,2.322265625,0.97314453125,0.625,0.4736328125,0.251220703125,-0.49365234375,0.263916015625,-0.49365234375,-0.382080078125,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.74755859375,0.250244140625,0.0833740234375,0.045501708984375,0.10943603515625,11.6015625,-0.1871337890625,-5.80078125,0.07733154296875,5.80078125,2.51171875,1.10546875,0.62646484375,0.5146484375,0.265869140625,-0.48388671875,0.263916015625,-0.48388671875,-0.38427734375,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.7548828125,0.25,0.0841064453125,0.045166015625,0.1102294921875,11.6875,-0.1884765625,-5.84375,0.077880859375,5.84375,2.509765625,1.103515625,0.626953125,0.5126953125,0.26611328125,-0.4912109375,0.263916015625,-0.4912109375,-0.38427734375,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.75732421875,0.2440185546875,0.084716796875,0.0452880859375,0.10406494140625,11.65625,-0.18212890625,-5.828125,0.0728759765625,5.828125,2.490234375,1.1171875,0.62841796875,0.4775390625,0.26708984375,-0.49365234375,0.263916015625,-0.49365234375,-0.38427734375,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.7548828125,0.26171875,0.0753173828125,0.04046630859375,0.11444091796875,13.046875,-0.21044921875,-6.5234375,0.07861328125,6.5234375,2.833984375,1.388671875,0.62353515625,0.53125,0.29150390625,-0.4912109375,0.263916015625,-0.4912109375,-0.382080078125,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.7548828125,0.2568359375,0.07086181640625,0.038055419921875,0.10919189453125,13.8671875,-0.203857421875,-6.93359375,0.07452392578125,6.93359375,3.001953125,1.533203125,0.626953125,0.53515625,0.3076171875,-0.4912109375,0.263916015625,-0.4912109375,-0.38427734375,-0.059356689453125,0.026702880859375,-0.2685546875,-0.157470703125,0.263916015625,0.189697265625
0.7548828125,0.2213134765625,0.06683349609375,0.03472900390625,0.09466552734375,14.8671875,-0.1517333984375,-7.43359375,0.06884765625,7.43359375,3.111328125,1.25,0.9453125,0.5263671875,0.37451171875,-0.49658203125,0.258056640625,-0.49658203125,-0.368408203125,-0.05767822265625,0.0236663818359375,-0.268798828125,-0.157470703125,0.258056640625,0.2105712890625
0.7529296875,0.21875,0.066650390625,0.034423828125,0.0931396484375,14.8984375,-0.1519775390625,-7.44921875,0.067138671875,7.44921875,3.091796875,1.2607421875,0.947265625,0.4951171875,0.37451171875,-0.49658203125,0.25634765625,-0.49658203125,-0.368408203125,-0.05767822265625,0.0236663818359375,-0.268798828125,-0.157470703125,0.25634765625,0.2105712890625
0.7529296875,0.2176513671875,0.06658935546875,0.03436279296875,0.091552734375,14.921875,-0.149169921875,-7.4609375,0.0660400390625,7.4609375,3.087890625,1.26171875,0.947265625,0.4892578125,0.375732421875,-0.49658203125,0.25634765625,-0.49658203125,-0.368408203125,-0.05767822265625,0.0236663818359375,-0.268798828125,-0.157470703125,0.25634765625,0.2105712890625
0.7529296875,0.2159423828125,0.06610107421875,0.034149169921875,0.0904541015625,15.0234375,-0.147216796875,-7.51171875,0.0653076171875,7.51171875,3.091796875,1.26171875,0.947265625,0.490966796875,0.377197265625,-0.49658203125,0.25634765625,-0.49658203125,-0.368408203125,-0.05767822265625,0.0236663818359375,-0.268798828125,-0.157470703125,0.25634765625,0.2105712890625
0.7529296875,0.2137451171875,0.065673828125,0.033905029296875,0.0894775390625,15.125,-0.1453857421875,-7.5625,0.06463623046875,7.5625,3.095703125,1.26171875,0.947265625,0.49365234375,0.378662109375,-0.49658203125,0.25634765625,-0.49658203125,-0.368408203125,-0.05767822265625,0.0236663818359375,-0.268798828125,-0.157470703125,0.25634765625,0.2105712890625
